Feature.name,CFTg107,CFTg121,CF95,FTg133,F141,CFTg135,CF108,CF92,FTg125,F138,CFTg91,CF100,CFTg134,CFTg89,FTg117,F116,F112,FTg113,FTg118,FTg126,FTg130,CF104,FTg119,CFTg136,F109,CFTg123,F129,CF98,CF93,CFTg99,F137,CFTg120,F114,CFTg106,FTg115,CF94,FTg140,CFTg122,CF101,FTg127,CF97,FTg124,F132,QC3,QC4,QC5,QC6,QC7,QC8
,Tg1000,Tg1000,WT1000,Tg0,WT0,Tg1000,WT1000,WT1000,Tg0,WT0,Tg1000,WT1000,Tg1000,Tg1000,Tg0,WT0,WT0,Tg0,Tg0,Tg0,Tg0,WT1000,Tg0,Tg1000,WT0,Tg1000,WT0,WT1000,WT1000,Tg1000,WT0,Tg1000,WT0,Tg1000,Tg0,WT1000,Tg0,Tg1000,WT1000,Tg0,WT1000,Tg0,WT0,QC,QC,QC,QC,QC,QC
v111,1.5485539,1.236258618,1.842325653,1.292744025,0.752522921,2.073141208,0.9939965,1.012656295,0.693760708,1.080409595,0.891616441,1.071671992,1.191570434,1.124423726,0.850701551,0.956572894,0.626585181,1.451146422,1.575953524,0.588521953,0.774323361,0.830216293,0.932693088,0.975468037,0.963310703,0.822494899,0.522073284,0.832949863,1.10501188,0.425457758,1.256228836,0.662376649,0.700508534,1.600567547,0.812562714,0.879650483,0.521421485,0.512172563,1.140968179,1.151510839,0.841828607,2.123821339,1.05876007,0.979029451,1.145739591,1.023472227,0.970806264,0.971475052,0.966993617
v112,1.151443745,1.313858308,0.845733014,1.560815648,0.820008564,0.891672399,0.847435217,0.833842269,0.773285216,0.808775933,0.959040654,0.977097813,0.835951954,0.992398182,1.038281684,0.785371275,0.711203169,1.030138493,0.931096616,1.053065353,1.089414224,0.845439537,1.044254473,1.17378693,1.188239384,1.053325654,1.082190952,1.018894321,0.728984664,1.004588667,0.868766762,1.129852759,0.945073198,1.108043498,1.036265572,0.83026741,1.257782459,0.970338409,1.012390693,1.403962542,0.734351136,1.019377824,0.920754272,1.135645709,0.987979175,0.987793535,0.987819254,0.994286265,0.987815198
v113,1.180693313,0.988697112,0.939218653,1.025808591,0.850994609,0.949368955,0.824651128,1.124699318,0.920118176,0.951715601,0.907985383,0.874679466,1.080743796,0.864608862,1.057457509,0.858142635,0.939976867,0.893345768,0.96071844,0.901178206,0.919763088,0.746943122,1.04906293,1.072995471,0.944749779,1.022524508,0.93364882,0.8458644,0.828019419,0.833899384,0.881592028,0.949691294,0.722381951,0.929204806,1.050306751,1.049910601,1.00001829,0.967799004,1.004678647,0.820795977,0.85838608,0.83848313,0.821730804,0.961233219,1.00104005,0.99919748,1.004603535,1.006125068,0.995503488
v114,1.105373093,1.040476233,0.912991689,1.032824241,1.004123803,0.886978357,0.856409324,1.248672015,0.954573298,1.032538123,0.857603748,1.000940377,0.877233612,1.090895587,0.919775812,0.895663346,0.882489352,0.910516466,0.909231255,1.090442028,0.825816619,0.724570358,1.14026266,0.823638406,1.062916972,0.838363018,0.888422979,0.749775349,0.768863078,0.846444138,0.912859022,0.938435732,0.801528472,0.846890543,0.816573967,0.945323408,0.856787462,0.916092535,0.929686845,1.002646581,0.859364558,0.935584069,0.870929924,0.954527002,1.009965255,1.011099215,0.988120432,0.988467108,1.010185719
v115,1.013131471,0.710149877,1.098615831,0.896980117,0.854900636,0.817223279,0.907093152,0.975494079,0.749690821,1.185185303,0.623249247,1.097858271,0.851201856,0.686611111,0.904467143,1.073204601,1.134831826,1.047202719,0.895207677,0.71453225,0.891800678,0.728292773,0.923390246,0.741230217,0.918566544,0.721097202,0.820759198,0.907374635,0.912305957,0.944709902,0.905122906,1.093495126,1.169396943,1.028150615,1.151256501,1.467332042,1.105553915,0.686386488,1.251265326,1.158715567,1.268250861,1.116454743,1.068320676,0.961336064,1.025926157,0.971573186,0.971130364,1.276685872,0.967099298
v116,1.120392905,0.707961083,0.956124262,0.923070803,0.62278776,0.706798937,0.82807127,1.66937082,0.655117558,1.06477046,0.8663308,0.934679413,0.820696161,0.686547203,0.819149292,0.887563771,0.801517821,0.69307654,0.625865057,0.666454589,0.633286518,1.372847009,0.714452636,0.789730907,0.814292835,1.001845475,1.010796135,0.823259651,0.89044579,0.866152649,0.91259334,0.63714937,0.888479927,0.686167892,0.724934676,1.38629263,0.785102506,0.891963754,1.074770398,0.649964873,0.883985939,0.797968101,1.083120972,1.004104569,0.977359328,0.995853103,1.000410214,1.001879242,1.016694253
v117,1.41807043,0.57828259,1.119791485,0.562592842,1.134774052,0.599291068,0.811882922,1.356823983,0.43273393,1.204448758,0.411216371,1.423761428,1.717100919,0.283684187,0.351355235,1.372164467,1.228457107,0.458087652,0.50149609,0.967073484,0.43581982,1.453755185,0.519676841,0.59059096,0.946800165,0.876255393,0.607619047,1.437758613,1.148385821,0.639755154,1.741348689,0.494447826,2.181675704,0.30910245,0.711344581,1.825982392,0.704541848,0.098323962,0.890916303,1.203918359,1.081069793,0.167194179,0.716131702,0.994372429,1.009903722,1.005988604,1.009518048,1.010085256,0.895528997
v118,0.935982202,0.970016986,0.962357431,0.574321186,1.138621475,0.686689412,0.931489319,1.432341591,0.744441323,1.063320959,0.691073935,1.026793542,0.965038628,0.816885692,0.809136846,0.9791938,1.017474906,0.676950181,0.973440721,0.912568207,0.768847073,1.30554103,0.877177364,0.942102284,0.952137223,1.152384115,0.631248708,0.859047847,0.947862628,0.646605655,1.083014077,0.895417045,0.769536994,0.825130105,0.885262784,1.32601506,0.944103424,0.754946805,1.099260112,0.932768648,0.83540445,0.832751096,0.758898568,0.914609117,1.01167272,0.988701004,0.989216475,1.01011186,1.009933909
v119,1.014072563,0.696747704,0.928224866,0.885528281,0.987786886,0.352616865,0.96885268,1.46864878,0.476029235,1.072351328,0.677696125,0.857436846,0.79049683,0.535839598,0.724861943,1.074887539,0.765975746,0.628563773,0.445217186,0.455578768,0.41611392,1.175543772,0.446518553,0.706135001,0.529310336,0.696507502,0.832654561,0.667147425,0.941797702,0.669428134,1.072704091,0.559355652,0.983817095,0.557878181,0.386824079,1.293340626,0.822782926,0.59593599,0.795975346,0.458438704,0.843175565,0.428657052,1.004107463,1.011418244,1.009637232,0.987709919,0.970372693,0.989372474,1.010010268
v120,1.109082576,0.461897066,0.504672506,0.563303316,1.190192918,0.551679937,0.952271466,0.95398651,0.291563394,1.593176155,0.855334459,2.157500465,0.626849876,1.239156852,1.231940714,1.233068758,0.903458295,0.978483772,0.435838062,0.709447924,1.150722339,1.254204538,0.473352069,0.51133674,1.497020386,0.729303871,1.528419561,1.805166805,0.997278556,0.946218088,1.633108643,1.231957122,1.569449042,0.343730119,1.013580848,0.435835313,1.019932395,0.361779259,0.922069554,0.245077573,1.379911696,0.506406305,0.415508764,0.990141975,0.996193258,1.001125333,0.99046028,1.090118293,1.008907099
v121,0.956038912,0.440213091,1.430006418,0.540566237,0.099238397,0.875912841,1.307921369,2.162610888,0.841786365,1.282456825,0.476683859,0.451752974,0.917994345,0.531965414,0.683319842,1.943118681,1.130429074,0.633800641,0.212525955,0.339289127,0.486753436,0.776856086,1.040326471,0.870146419,0.741316176,0.538617732,0.747119899,0.600269279,1.858845059,1.058430266,0.870242151,0.363942595,0.582638771,0.237610992,0.718291603,1.89631975,0.852780362,1.129756694,1.371964192,0.36606669,1.561141276,0.655839667,2.046020462,1.005450918,0.990575947,0.990391576,0.990770006,1.008642176,1.059682771
v122,0.204201668,0.293211777,0.256466665,0.32024971,0.556558855,1.164986375,0.227765071,0.537369632,0.681017919,0.336495977,0.116542243,0.190743804,0.755201924,3.888915666,0.376418129,0.132401333,4.300096997,0.048530165,5.19972289,0.007008835,1.852796499,3.824598229,0.89303437,0.238469483,0.144046567,0.328524915,0.12198888,0.204404982,0.290974045,0.575910931,0.301235454,0.996726355,0.16634599,0.313373906,0.003189461,0.454881108,0.572086937,0.353879349,0.071759486,0.083703333,0.634744944,1.028883118,2.812895912,0.966989431,1.01096444,0.988140449,0.962476795,1.010001326,1.010068779
v123,1.170513409,1.242927626,1.135002594,0.849246787,1.242037498,1.035345378,1.097649072,1.134938123,1.084006975,1.029056726,0.804584532,1.024355243,1.173961897,0.994316635,0.775327105,1.387102207,1.126759229,0.848537965,1.034838709,0.998244895,0.86749615,0.91554278,0.843562756,0.917000257,0.865731525,1.053724657,0.768090703,0.916046279,1.163788104,0.922633141,0.976582852,1.112575491,0.814231831,1.067686425,0.777838023,0.895631063,0.878848709,0.933918488,0.912331042,1.006680726,0.999768358,0.803439315,0.997913092,0.994983543,1.010920181,1.004642291,1.004623646,0.973789956,0.995096472
v124,1.25704086,0.60440995,1.427415828,0.680956294,0.059664155,0.930367181,1.035225465,1.682150914,1.119971853,1.152730916,0.765695278,0.346369507,0.877780741,0.755957391,0.688974273,1.254795939,1.226609926,0.699375931,0.109063204,0.464151843,0.547707883,0.719350552,1.292990442,1.277355363,0.943130087,0.475508133,0.862545372,0.486111773,1.446884867,1.011547587,0.727370622,0.4087277,0.379597321,0.211165968,0.860722525,1.529924245,1.414257855,1.539487414,1.088748453,0.399502339,1.348079964,1.075650678,1.469778153,1.013701533,0.984388905,0.883804682,1.041816326,0.986411767,1.015132865
v125,0.954488461,0.831285476,0.823815678,0.594579027,0.905985867,0.731264436,0.821073284,1.804208753,0.71703263,1.263640803,0.786527526,1.140118355,0.976686061,0.887165115,0.967074492,1.281185946,0.946890992,0.857525696,0.951401356,1.130603713,0.740911903,1.036130561,0.80999517,0.792443931,1.265036133,1.064328959,0.891471065,1.031962924,1.076929359,0.713604766,1.085740358,0.84526279,0.86761841,1.046489853,1.018641676,1.00320646,0.889674124,0.884987299,1.113337457,1.264990099,0.720371137,0.772665275,0.75816427,0.981179711,0.981947361,1.014491106,0.987182915,0.983784306,1.126933743
v126,1.181749386,1.421406108,1.060329347,0.976261925,1.108936845,1.261275502,1.165375049,0.754649554,1.207868656,0.93964947,0.984506897,0.988930358,1.103614525,1.184706729,1.155835819,1.019855562,0.828953617,1.098749864,1.041686381,1.04603353,1.056529174,1.015431579,0.995350828,1.01492904,0.828678107,0.998635172,0.925362506,1.107895945,0.895150842,0.937765513,0.789653913,1.087424418,0.987834175,1.120095858,0.832604499,0.849602172,0.996197622,1.012197616,0.981869412,1.009476315,0.986576361,1.112082537,0.931805345,1.010445988,1.010855043,1.01129572,1.012066407,0.986554433,0.986471828
v127,0.904671915,1.136435384,1.005294535,0.743991989,1.344318506,0.847791192,0.826057391,1.455601962,0.977923854,0.780750247,0.62702766,0.856980188,1.150200425,0.797398883,0.90467441,0.948591054,1.008776616,0.792700801,1.018530114,1.462239275,0.820187094,1.005622933,0.725129158,1.181458333,0.854583047,1.056715905,0.575373712,0.85736422,1.01792536,0.743978729,1.02889832,1.187281968,0.890015636,0.753070808,1.185583925,1.345405294,1.048499702,0.824577717,0.914262792,0.967293338,0.719544236,0.928905469,0.923831062,0.985628454,0.992599547,0.991603685,1.008004225,1.007638368,1.015510735
v128,1.242455618,1.978830379,0.981628408,0.851378886,1.600377713,0.946274263,1.306267313,2.374280266,0.720944699,0.247863568,0.688909674,0.570046399,1.803344126,0.186873889,0.70260712,2.028772659,1.123613123,0.425164745,0.720273433,0.734984423,0.427123979,1.766249304,0.332925922,1.177251435,0.556644448,0.563910581,0.883271615,1.405108171,1.733277285,0.762814876,0.516592745,0.910344513,1.210138863,0.658804042,0.576915957,2.175105367,0.676857078,0.490897846,0.719094464,0.250686172,1.861099736,0.177708107,1.301818111,0.621605768,1.028272747,1.018755712,1.101841667,0.643798756,1.0338107
v129,1.210177778,1.191278854,0.990006117,1.109237628,0.957201423,1.065568406,0.96088639,1.059280489,1.019410901,1.046432604,0.982296433,0.88404998,0.989330194,1.002095213,0.92724318,0.890981743,0.812812013,0.960894204,0.91740836,0.926782127,0.89677347,0.914056257,0.961713616,0.91922401,0.912951321,0.949051111,0.853692617,0.871233605,0.822862305,0.868057698,0.827371866,0.893675049,0.894690492,0.878479882,0.905561451,0.858055859,0.864947893,0.864411887,0.927767426,0.936401419,0.868400823,0.902438811,0.793978052,1.074236636,0.991384402,0.999809416,0.990717315,1.009187484,0.990807105
v130,0.967705888,0.788421367,1.15755332,1.10365347,1.277828099,0.818334632,0.906086221,1.343691559,0.922822018,1.26327006,0.887013935,1.564830756,0.983567391,1.023831842,0.957921353,1.377915559,0.918055699,1.011103464,0.956315322,0.828941631,0.892101548,1.370756773,0.936871814,0.833902954,0.90935014,0.970843601,1.098803164,1.335901437,1.521984953,0.955936811,1.514156531,0.949456015,1.521867777,1.019180482,0.941627418,1.727064175,0.901812867,0.977119909,1.317965325,0.894752338,1.717196425,0.94289972,1.758577515,0.991485685,0.991444811,0.99458882,0.999763481,0.992298121,1.065525792
v131,0.763451717,1.06947291,1.174979579,0.652197132,1.005353399,1.217086797,1.313935658,0.793606487,1.200643308,1.018352636,1.122828796,0.934672221,1.567381445,1.016733516,0.832365387,1.063934609,1.291669404,1.005368111,0.901676673,1.085614438,1.055157963,0.790936974,0.875193572,1.15922122,1.17117788,0.788644637,0.842646121,0.787587614,1.113094931,1.463335513,0.76885491,0.979898207,1.031368984,1.197351213,1.063517185,0.774476047,0.943452955,0.970119419,0.669168325,0.915173997,0.7440616,1.096090088,0.609094927,0.908387565,1.016256796,1.014521736,1.014424869,1.016502262,0.959604154
v132,0.78123898,1.119227722,0.937814369,0.829924623,0.991801509,1.154168595,0.96450601,0.69605071,1.192770678,0.861316559,1.174077166,0.85828689,1.016538646,1.211498082,1.114687077,0.78673829,1.047089268,1.138516281,1.148987565,1.13942371,1.119339472,0.973982988,1.181975525,1.179892772,1.20853738,1.100691819,0.887409973,0.895127532,0.877065677,1.049028581,0.888067357,1.087849891,0.808603068,1.111434395,1.149956078,0.694987022,1.10478778,1.134683643,0.798896185,1.226986851,0.906218523,1.193904112,0.855827655,0.972127055,0.996437409,1.009768871,0.998495328,0.996136575,1.003837227
v133,0.804519648,1.037757588,0.880653374,0.751966416,0.994944382,1.122588539,1.011922082,0.662106983,1.122471252,0.872018221,0.89815203,0.828184117,1.063520195,1.045604821,1.032750165,0.908714261,1.080046726,1.050232328,1.062591441,1.140256285,1.022209247,0.958432037,1.033931054,1.121444994,1.133199789,1.080415222,0.822088314,0.851399497,0.88739052,0.964418568,0.928316661,1.112845817,0.82307095,1.084693122,1.204865958,0.767145911,1.158123284,1.043459743,0.826423014,1.123874416,0.941706792,1.063358416,0.830732685,0.994938406,1.005000339,0.990422982,0.995101213,1.02924243,1.004763248
v134,0.972728674,1.05768336,1.152887779,0.823149127,1.329240402,1.016056676,0.993929136,1.416917986,0.883968462,1.034132806,0.910820819,1.120136843,1.005656251,0.893028551,0.908284269,1.045563581,0.989415081,0.814760067,1.100193777,0.901388313,0.795525067,1.110747565,1.002911931,1.017327975,0.976589686,0.961937538,0.830083982,0.958855138,1.085579189,0.825332953,1.152119859,0.958058592,0.781819938,0.830470288,0.914232921,1.129521164,0.945699605,0.74248798,0.873684174,1.028703509,1.035077062,0.817300944,0.851448662,0.994348648,0.99438284,1.008275514,1.005203228,0.994607546,1.005146205
v135,1.131556477,1.08557429,0.91801508,0.866603713,0.926242021,0.894575625,1.065631127,1.105026858,0.897345161,0.968198877,0.938679654,0.940392724,0.978523239,0.872131162,1.083484148,0.856321789,1.027318635,0.90945709,0.968322075,1.123057128,0.913531527,0.804953174,0.992376007,1.037694159,1.00454194,0.910634889,0.917884797,0.823472615,0.865379238,0.962050159,0.968570257,0.983996656,0.907937482,0.86363167,1.022805746,1.21056125,1.035627507,0.972124514,1.023526359,1.085002927,0.900466294,1.055640928,0.862843494,0.949458364,0.990708388,1.006003156,1.008942255,0.991436508,1.028381939
v136,0.916217578,0.768921789,1.728854959,0.638218677,0.819715144,0.371266819,1.412682165,2.467415229,0.279730754,2.01782657,0.980951148,1.966313129,0.696007247,0.530809429,0.332818765,1.54367736,1.317351243,0.399122014,0.49492074,0.388635847,0.340166362,1.906137015,0.68326841,0.541420865,0.95096826,0.476076857,0.828597025,0.836751373,2.150064078,0.725766231,1.719957535,0.594505935,0.965410094,0.173975349,0.424942437,2.641466971,0.840315258,0.327329398,1.205558333,0.641391107,1.748920876,0.662401974,1.77980668,1.018978689,1.020258886,0.970079513,0.971745539,0.970177187,1.087471129
v137,0.880703382,0.974392394,1.332182636,1.13981619,0.997141275,0.97344216,1.076730963,1.225760521,0.963199506,0.980182278,0.864162719,1.185418523,1.012944178,0.859170927,0.838315575,0.943271105,0.988355949,0.857474048,0.805943148,0.859441575,0.902946254,0.930271333,0.996711625,0.938754163,0.785094769,0.732529337,0.930868726,1.031645707,0.927995657,0.836514933,0.827737181,0.811796328,0.757452512,0.724695592,1.156850647,1.048991992,0.965886197,0.803329349,0.978628583,0.880667515,0.915645728,1.004612874,0.877899954,1.0139142,1.014394385,0.984241503,1.013258496,1.041976756,0.926029499
v138,0.896238393,1.002523885,1.020261882,0.640067735,0.964568088,0.775975915,0.951342875,1.236158152,0.95303321,0.918324272,0.811444001,0.980178244,1.111431333,0.805855981,0.924772823,1.095601238,1.133984434,0.756014577,0.983855444,1.051208565,0.830063454,1.017853788,0.86248229,0.785342468,0.923761134,1.086959242,0.674195357,0.675141969,1.037415354,0.795007796,1.072314328,0.936505731,0.861338091,0.838525122,0.850810444,1.270271316,0.935788923,0.770437805,0.958804456,1.042429597,0.89712902,0.852590868,0.941223605,0.906734109,0.999622057,0.989330335,1.010008768,0.996960378,1.009684142
